ID,Name,Gene Name,GenBank Protein ID,GenBank Gene ID,UniProt ID,Uniprot Title,PDB ID,GeneCard ID,GenAtlas ID,HGNC ID,Species,Drug IDs
572,Alpha-2B adrenergic receptor,ADRA2B,178198.0,M34041,P18089,ADA2B_HUMAN,6K41; 6K42,ADRA2B,ADRA2B,HGNC:282,Humans,DB00193; DB00217; DB00320; DB00397; DB00433; DB00477; DB00540; DB00543; DB00692; DB00697; DB00715; DB00934; DB01151; DB01175; DB01186; DB06678; DB06707; DB06764; DB09167; DB09194; DB09195; DB09202; DB09304; DB11477; DB13025
342,Alpha-2C adrenergic receptor,ADRA2C,178194.0,J03853,P18825,ADA2C_HUMAN,6KUW,ADRA2C,ADRA2C,HGNC:283,Humans,DB00193; DB00217; DB00320; DB00397; DB00433; DB00477; DB00540; DB00543; DB00692; DB00697; DB00715; DB00934; DB01151; DB01175; DB01186; DB06678; DB06707; DB06764; DB09167; DB09194; DB09195; DB09202; DB09304; DB11477; DB13025
172,Beta-1 adrenergic receptor,ADRB1,178200.0,J03019,P08588,ADRB1_HUMAN,2LSQ; 7BTS; 7BU6; 7BU7; 7BVQ,ADRB1,ADRB1,HGNC:285,Humans,DB00182; DB00217; DB00264; DB00334; DB00540; DB00715; DB00726; DB00785; DB00867; DB01049; DB01118; DB01365; DB06726; DB11273; DB11278; DB13345
694,Beta-2 adrenergic receptor,ADRB2,29371.0,Y00106,P07550,ADRB2_HUMAN,1GQ4; 2R4R; 2R4S; 2RH1; 3D4S; 3KJ6; 3NY8; 3NY9; 3NYA; 3P0G; 3PDS; 3SN6; 4GBR; 4LDE; 4LDL; 4LDO; 4QKX; 5D5A; 5D5B; 5D6L; 5JQH; 5X7D; 6E67; 6KR8; 6MXT; 6N48; 6NI3; 6OBA; 6PRZ; 6PS0; 6PS1; 6PS2; 6PS3; 6PS4; 6PS5; 6PS6; 7BZ2; 7DHI; 7DHR; 7XK9; 7XKA; 8GDZ; 8GE1; 8GE2; 8GE3; 8GE4; 8GE5; 8GE6; 8GE7; 8GE8; 8GE9; 8GEA; 8GEB; 8GEC; 8GED; 8GEE; 8GEF; 8GEG; 8GEH; 8GEI; 8GEJ; 8GFV; 8GFW; 8GFX; 8GFY; 8GFZ; 8GG0; 8GG1; 8GG2; 8GG3; 8GG4; 8GG5; 8GG6; 8GG7; 8GG8; 8GG9; 8GGA; 8GGB; 8GGC; 8GGE; 8GGF; 8GGI; 8GGJ; 8GGK; 8GGL; 8GGM; 8GGN; 8GGO; 8GGP; 8GGQ; 8GGR; 8GGS; 8GGT; 8GGU; 8GGV; 8GGW; 8GGX; 8GGY; 8GGZ; 8GH0; 8GH1; 8JJ8; 8JJL; 8JJO; 8UHB; 8UNL; 8UNM; 8UNN; 8UNO; 8UNP; 8UNQ; 8UNR; 8UNS; 8UNT; 8UNU; 8UNV; 8UNW; 8UNX; 8UNY; 8UNZ; 8UO0; 8UO1; 8UO2; 8UO3; 8UO4; 8W1V; 8ZBE; 8ZCJ; 9CHU; 9CHV; 9CHX,ADRB2,ADRB2,HGNC:286,Humans,DB00182; DB00217; DB00264; DB00334; DB00540; DB00715; DB00726; DB00785; DB00867; DB01049; DB01118; DB01365; DB06726; DB11273; DB11278; DB13345
1012,Beta-3 adrenergic receptor,ADRB3,178896.0,M29932,P13945,ADRB3_HUMAN,9IJD; 9IJE,ADRB3,ADRB3,HGNC:288,Humans,DB00182; DB00217; DB00264; DB00334; DB00540; DB00715; DB00726; DB00785; DB00867; DB01049; DB01118; DB01365; DB06726; DB11273; DB11278; DB13345
451,5-hydroxytryptamine receptor 2A,HTR2A,36431.0,S42168,P28223,5HT2A_HUMAN,6A93; 6A94; 6WGT; 6WH4; 6WHA; 7RAN; 7VOD; 7VOE; 7WC4; 7WC5; 7WC6; 7WC7; 7WC8; 7WC9; 8JT8; 8UWL; 8V6U; 8ZMG,HTR2A,HTR2A,HGNC:5293,Humans,DB00477; DB08804
393,5-hydroxytryptamine receptor 2B,HTR2B,475198.0,X77307,P41595,5HT2B_HUMAN,4IB4; 4NC3; 5TUD; 5TVN; 6DRX; 6DRY; 6DRZ; 6DS0; 7SRQ; 7SRR; 7SRS,HTR2B,HTR2B,HGNC:5294,Humans,DB00477; DB08804
533,5-hydroxytryptamine receptor 2C,HTR2C,338028.0,M81778,P28335,5HT2C_HUMAN,6BQG; 6BQH; 8DPF; 8DPG; 8DPH; 8DPI; 8ZMF,HTR2C,HTR2C,HGNC:5295,Humans,DB00477; DB08804
501,Alpha-1A adrenergic receptor,ADRA1A,433201.0,D25235,P35348,ADA1A_HUMAN,7YM8; 7YMH; 7YMJ; 8HN1; 8THK; 8THL,ADRA1A,ADRA1A,HGNC:277,Humans,DB00182; DB00268; DB01049; DB01069; DB01365; DB01576; DB09205; DB09229; DB11273; DB11278; DB11577; DB13345
289,Alpha-2A adrenergic receptor,ADRA2A,178196.0,M23533,P08913,ADA2A_HUMAN,1HLL; 1HO9; 1HOD; 1HOF; 6K42; 6KUX; 6KUY; 7EJ0; 7EJ8; 7EJA; 7EJK; 7W6P; 7W7E; 9CBL; 9CBM,ADRA2A,ADRA2A,HGNC:281,Humans,DB00182; DB00268; DB01049; DB01069; DB01365; DB01576; DB09205; DB09229; DB11273; DB11278; DB11577; DB13345
572,Alpha-2B adrenergic receptor,ADRA2B,178198.0,M34041,P18089,ADA2B_HUMAN,6K41; 6K42,ADRA2B,ADRA2B,HGNC:282,Humans,DB00182; DB00268; DB01049; DB01069; DB01365; DB01576; DB09205; DB09229; DB11273; DB11278; DB11577; DB13345
342,Alpha-2C adrenergic receptor,ADRA2C,178194.0,J03853,P18825,ADA2C_HUMAN,6KUW,ADRA2C,ADRA2C,HGNC:283,Humans,DB00182; DB00268; DB01049; DB01069; DB01365; DB01576; DB09205; DB09229; DB11273; DB11278; DB11577; DB13345
20,D(1A) dopamine receptor,DRD1,30397.0,X55760,P21728,DRD1_HUMAN,7CKW; 7CKX; 7CKY; 7CKZ; 7CRH; 7F0T; 7F1O; 7F1Z; 7F23; 7F24; 7JOZ; 7JV5; 7JVP; 7JVQ; 7LJC; 7LJD; 7X2C; 7X2D; 7X2F; 8IRR; 8JXR; 8JXS,DRD1,DRD1,HGNC:3020,Humans,DB00248; DB00334; DB00408; DB00458; DB00477; DB00555; DB00568; DB00696; DB00715; DB00726; DB00988; DB06148; DB09097; DB09225; DB11274; DB11584
145,D(1B) dopamine receptor,DRD5,32049.0,X58454,P21918,DRD5_HUMAN,8IRV,DRD5,DRD5,HGNC:3026,Humans,DB00248; DB00334; DB00408; DB00458; DB00477; DB00555; DB00568; DB00696; DB00715; DB00726; DB00988; DB06148; DB09097; DB09225; DB11274; DB11584
92,Muscarinic acetylcholine receptor M1,CHRM1,34451.0,X52068,P11229,ACM1_HUMAN,5CXV; 6OIJ; 6WJC; 6ZFZ; 6ZG4; 6ZG9,CHRM1,CHRM1,HGNC:1950,Humans,DB00321; DB00340; DB00366; DB00454; DB00540; DB00543; DB00568; DB00715; DB00726; DB00777; DB01221; DB09194; DB11855; DB15968; DB19325
560,Muscarinic acetylcholine receptor M2,CHRM2,177990.0,M16404,P08172,ACM2_HUMAN,3UON; 4MQS; 4MQT; 5YC8; 5ZK3; 5ZK8; 5ZKB; 5ZKC; 6OIK; 6U1N; 7T8X; 7T90; 7T94; 7T96; 8J8R; 8J97; 8JAF,CHRM2,CHRM2,HGNC:1951,Humans,DB00321; DB00340; DB00366; DB00454; DB00540; DB00543; DB00568; DB00715; DB00726; DB00777; DB01221; DB09194; DB11855; DB15968; DB19325
45,Muscarinic acetylcholine receptor M3,CHRM3,32324.0,X15266,P20309,ACM3_HUMAN,2CSA; 8E9W; 8E9Y; 8E9Z; 8EA0,CHRM3,CHRM3,HGNC:1952,Humans,DB00321; DB00340; DB00366; DB00454; DB00540; DB00543; DB00568; DB00715; DB00726; DB00777; DB01221; DB09194; DB11855; DB15968; DB19325
405,Muscarinic acetylcholine receptor M4,CHRM4,61970253.0,M16405,P08173,ACM4_HUMAN,5DSG; 6D9H; 6KP6; 7LD3; 7LD4; 7TRK; 7TRP; 7TRQ; 7TRS; 7V68; 7V69; 7V6A; 8E9X; 8FX5; 8IYH; 8IYW; 8JER; 8JHN,CHRM4,CHRM4,HGNC:1953,Humans,DB00321; DB00340; DB00366; DB00454; DB00540; DB00543; DB00568; DB00715; DB00726; DB00777; DB01221; DB09194; DB11855; DB15968; DB19325
247,Muscarinic acetylcholine receptor M5,CHRM5,177988.0,M80333,P08912,ACM5_HUMAN,6OL9,CHRM5,CHRM5,HGNC:1954,Humans,DB00321; DB00340; DB00366; DB00454; DB00540; DB00543; DB00568; DB00715; DB00726; DB00777; DB01221; DB09194; DB11855; DB15968; DB19325
4832,Membrane-associated progesterone receptor component 1,PGRMC1,,,O00264,PGRC1_HUMAN,4X8Y,PGRMC1,,HGNC:16090,Humans,DB00514
4832,Membrane-associated progesterone receptor component 1,PGRMC1,,,O00264,PGRC1_HUMAN,4X8Y,PGRMC1,,HGNC:16090,Humans,DB00540; DB01104
156,Sigma non-opioid intracellular receptor 1,SIGMAR1,1783387.0,U75283,Q99720,SGMR1_HUMAN,5HK1; 5HK2; 6DJZ; 6DK0; 6DK1,SIGMAR1,OPRS1,HGNC:8157,Humans,DB00540; DB01104
365,"Glutamate receptor ionotropic, NMDA 1",GRIN1,219920.0,D13515,Q05586,NMDZ1_HUMAN,2HQW; 2NR1; 3BYA; 5H8F; 5H8H; 5H8N; 5H8Q; 5I2K; 5I2N; 5KCJ; 5KDT; 5TP9; 5TPA; 6IRA; 6IRF; 6IRG; 6IRH; 7EOQ; 7EOR; 7EOS; 7EOT; 7EOU; 7EU7; 7EU8; 7YFF; 7YFL; 7YFM; 7YFO; 7YFR; 8E92; 8E93; 8E94; 8E96; 8E97; 8E98; 8E99; 8JIZ; 8JJ0; 8JJ1; 8JJ2; 8UUE; 8VUL; 8VUN; 8VUQ; 8VUR; 8VUS; 8VUT; 8VUU; 8VUV; 8Y1V; 9D37; 9D38; 9D39; 9D3A; 9D3B; 9D3C; 9GIB; 9GIC; 9GID; 9GIE; 9GIF; 9GIG; 9GJ1,GRIN1,GRIN1,HGNC:4584,Humans,DB00193; DB00289; DB00312; DB00333; DB00418; DB00647; DB00843; DB00874; DB01069; DB01174; DB01708; DB04896; DB06738; DB11823
760,"Glutamate receptor ionotropic, NMDA 2A",GRIN2A,558749.0,U09002,Q12879,NMDE1_HUMAN,3NFL; 5H8F; 5H8H; 5H8N; 5H8Q; 5I2K; 5I2N; 5KCJ; 5KDT; 5TP9; 5TPA; 6IRA; 6IRF; 6IRG; 6IRH; 7EOQ; 7EOR; 7EOS; 7EOT; 7EOU; 7EU7; 8E99; 8JIZ; 8JJ0; 8JJ1; 8JJ2; 8VUH; 8VUJ; 8VUL; 8VUN; 8VUQ; 8VUR; 8VUT,GRIN2A,GRIN2A,HGNC:4585,Humans,DB00193; DB00289; DB00312; DB00333; DB00418; DB00647; DB00843; DB00874; DB01069; DB01174; DB01708; DB04896; DB06738; DB11823
417,"Glutamate receptor ionotropic, NMDA 2B",GRIN2B,1899202.0,U90278,Q13224,NMDE2_HUMAN,5EWJ; 5EWL; 5EWM; 7EU8; 7KL0; 7KL1; 7KL2; 7UIS; 7UJP; 7UJQ; 7UJR; 7UJS; 7UJT; 8VUU; 8VUV; 9D37; 9D38; 9D39; 9D3A; 9D3B; 9D3C,GRIN2B,GRIN2B,HGNC:4586,Humans,DB00193; DB00289; DB00312; DB00333; DB00418; DB00647; DB00843; DB00874; DB01069; DB01174; DB01708; DB04896; DB06738; DB11823
454,"Glutamate receptor ionotropic, NMDA 2C",GRIN2C,1196449.0,L76224,Q14957,NMDE3_HUMAN,8E92; 8E93; 8E94; 8E97; 8E98; 8E99,GRIN2C,GRIN2C,HGNC:4587,Humans,DB00193; DB00289; DB00312; DB00333; DB00418; DB00647; DB00843; DB00874; DB01069; DB01174; DB01708; DB04896; DB06738; DB11823
396,"Glutamate receptor ionotropic, NMDA 2D",GRIN2D,2444026.0,U77783,O15399,NMDE4_HUMAN,7YFF; 7YFL; 7YFM; 7YFO; 7YFR; 8E96; 8Y1V; 9D37; 9D38; 9D39; 9D3A; 9D3B; 9D3C,GRIN2D,GRIN2D,HGNC:4588,Humans,DB00193; DB00289; DB00312; DB00333; DB00418; DB00647; DB00843; DB00874; DB01069; DB01174; DB01708; DB04896; DB06738; DB11823
641,"Glutamate receptor ionotropic, NMDA 3A",GRIN3A,20372905.0,AJ416950,Q8TCU5,NMD3A_HUMAN,8USW; 8USX; 8UUE,GRIN3A,GRIN3A,HGNC:16767,Humans,DB00193; DB00289; DB00312; DB00333; DB00418; DB00647; DB00843; DB00874; DB01069; DB01174; DB01708; DB04896; DB06738; DB11823
451,5-hydroxytryptamine receptor 2A,HTR2A,36431.0,S42168,P28223,5HT2A_HUMAN,6A93; 6A94; 6WGT; 6WH4; 6WHA; 7RAN; 7VOD; 7VOE; 7WC4; 7WC5; 7WC6; 7WC7; 7WC8; 7WC9; 8JT8; 8UWL; 8V6U; 8ZMG,HTR2A,HTR2A,HGNC:5293,Humans,DB01221; DB06678
393,5-hydroxytryptamine receptor 2B,HTR2B,475198.0,X77307,P41595,5HT2B_HUMAN,4IB4; 4NC3; 5TUD; 5TVN; 6DRX; 6DRY; 6DRZ; 6DS0; 7SRQ; 7SRR; 7SRS,HTR2B,HTR2B,HGNC:5294,Humans,DB01221; DB06678
533,5-hydroxytryptamine receptor 2C,HTR2C,338028.0,M81778,P28335,5HT2C_HUMAN,6BQG; 6BQH; 8DPF; 8DPG; 8DPH; 8DPI; 8ZMF,HTR2C,HTR2C,HGNC:5295,Humans,DB01221; DB06678
291,5-hydroxytryptamine receptor 1A,HTR1A,189928.0,M28269,P08908,5HT1A_HUMAN,7E2X; 7E2Y; 7E2Z; 8FY8; 8FYE; 8FYL; 8FYT; 8FYX; 8JSP; 8JT6; 8PJK; 8PKM; 8W8B,HTR1A,HTR1A,HGNC:5286,Humans,DB00334; DB01221; DB12540
797,5-hydroxytryptamine receptor 1B,HTR1B,219679.0,D10995,P28222,5HT1B_HUMAN,4IAQ; 4IAR; 5V54; 6G79; 7C61,HTR1B,HTR1B,HGNC:5287,Humans,DB00334; DB01221; DB12540
659,5-hydroxytryptamine receptor 1D,HTR1D,177772.0,M89955,P28221,5HT1D_HUMAN,7E+32,HTR1D,HTR1D,HGNC:5289,Humans,DB00334; DB01221; DB12540
476,5-hydroxytryptamine receptor 1E,HTR1E,177774.0,M91467,P28566,5HT1E_HUMAN,7E33; 8UGY; 8UH3,HTR1E,HTR1E,HGNC:5291,Humans,DB00334; DB01221; DB12540
460,5-hydroxytryptamine receptor 1F,HTR1F,307420.0,L05597,P30939,5HT1F_HUMAN,7EXD,HTR1F,HTR1F,HGNC:5292,Humans,DB00334; DB01221; DB12540
4926,Steroid hormone receptor ERR2,ESRRB,,,O95718,ERR2_HUMAN,1LO1; 6LIT; 6LN4,ESRRB,,HGNC:3473,Humans,DB00253; DB00255; DB00288; DB00394; DB00547; DB00596; DB00663; DB00846; DB00995; DB01047; DB01130; DB01260; DB01380; DB01645; DB06786; DB07776; DB14596
5027,Transient receptor potential cation channel subfamily V member 6,TRPV6,,,Q9H1D0,TRPV6_HUMAN,6BO8; 6BO9; 6BOA; 6D7S; 6D7T; 6E2F; 7K4A; 7K4B; 7K4C; 7K4D; 7K4E; 7K4F; 7S88; 7S89; 7S8B; 7S8C; 8FOA; 8FOB; 8SP8; 9CUH; 9CUI; 9CUJ; 9CUK,TRPV6,,HGNC:14006,Humans,DB15366
5220,Ryanodine receptor 2,RYR2,,,Q92736,RYR2_HUMAN,4JKQ; 6Y4O; 6Y4P; 7KL5; 7U9Q; 7U9R; 7U9T; 7U9X; 7U9Z; 7UA1; 7UA3; 7UA4; 7UA5; 7UA9; 8UQ2; 8UQ3; 8UQ4; 8UQ5; 8UXC; 8UXE; 8UXF; 8UXG; 8UXH; 8UXI; 8UXL; 8UXM,RYR2,,HGNC:10484,Humans,DB01195; DB09085
5438,Adhesion G-protein coupled receptor D1,ADGRD1,,,Q6QNK2,AGRD1_HUMAN,7EPT; 7WU2; 8X9S; 8X9T; 8X9U; 9IV1; 9IV2,ADGRD1,,HGNC:19893,Humans,DB12637
5489,Platelet-activating factor receptor,PTAFR,,,P25105,PTAFR_HUMAN,5ZKP; 5ZKQ; 8XYD,PTAFR,,HGNC:9582,Humans,DB00208; DB02261; DB06251; DB09166; DB11614; DB19947; DB20750; DB20751; DB20815; DB20830; DB21252; DB21304
5490,G-protein coupled receptor 35,GPR35,,,Q9HC97,GPR35_HUMAN,8H8J,GPR35,,HGNC:4492,Humans,DB00695; DB11156; DB11937
5634,Ephrin type-A receptor 5,EPHA5,,,P54756,EPHA5_HUMAN,2R2P; 4ET7,EPHA5,,HGNC:3389,Humans,DB01254; DB12010
5835,G-protein coupled bile acid receptor 1,GPBAR1,,,Q8TDU6,GPBAR_HUMAN,7BW0; 7CFM; 7CFN; 7XTQ; 9GYO,GPBAR1,,HGNC:19680,Humans,DB02659; DB03619; DB04348; DB06777
5849,G-protein coupled receptor 55,GPR55,,,Q9Y2T6,GPR55_HUMAN,8ZX4; 8ZX5; 9GE2; 9GE3; 9IY8; 9IYA,GPR55,,HGNC:4511,Humans,DB06155; DB09061; DB11755; DB14009; DB14011; DB14043; DB16495
5878,B1 bradykinin receptor,BDKRB1,,,P46663,BKRB1_HUMAN,7EIB,BDKRB1,,HGNC:1029,Humans,DB00178; DB01197; DB01593; DB09477; DB14487; DB14533; DB14548; DB19469
5908,Orexin/Hypocretin receptor type 1,HCRTR1,,,O43613,OX1R_HUMAN,4ZJ8; 4ZJC; 6TO7; 6TOD; 6TOS; 6TOT; 6TP3; 6TP4; 6TP6; 6TQ4; 6TQ6; 6TQ7; 6TQ9; 6V9S,HCRTR1,,HGNC:4848,Humans,DB06673; DB09034; DB11951; DB14822; DB15031; DB21562
5909,Orexin receptor type 2,HCRTR2,,,O43614,OX2R_HUMAN,4S0V; 5WQC; 5WS3; 6TPG; 6TPJ; 6TPN; 7L1U; 7L1V; 7SQO; 7SR8; 7XRR,HCRTR2,,HGNC:4849,Humans,DB09034; DB11951; DB15031; DB16962; DB21755
8760,Sphingosine 1-phosphate receptor 1,S1PR1,,,P21453,S1PR1_HUMAN,3V2W; 3V2Y; 7EO2; 7EO4; 7EVY; 7EVZ; 7EW0; 7EW7; 7TD3; 7TD4; 7VIE; 7VIF; 7VIG; 7VIH; 7WF7; 8G94; 8YIC,S1PR1,,HGNC:3165,Humans,DB08868; DB11819; DB11987; DB12016; DB12371; DB12612; DB14766; DB15214; DB16123; DB18151
8764,Corticotropin-releasing factor receptor 1,CRHR1,,,P34998,CRFR1_HUMAN,2L27; 3EHS; 3EHT; 3EHU; 4K5Y; 4Z9G; 6P9X; 6PB0; 8GTG; 8GTI; 8GTM,CRHR1,,HGNC:2357,Humans,DB06402; DB09067; DB12512; DB12572; DB12910; DB18518; DB18545
8765,Thyrotropin-releasing hormone receptor,TRHR,,,P34981,TRFR_HUMAN,7WKD; 7X1T; 7X1U; 7XW9,TRHR,,HGNC:12299,Humans,DB09421; DB20206
795,Gamma-aminobutyric acid receptor subunit alpha-1,GABRA1,31631.0,X13584,P14867,GBRA1_HUMAN,6CDU; 6D1S; 6D6T; 6D6U; 6HUG; 6HUJ; 6HUK; 6HUO; 6HUP; 6I53; 6X3S; 6X3T; 6X3U; 6X3V; 6X3W; 6X3X; 6X3Z; 6X40; 7PBD; 7PBZ; 7PC0; 7QNE; 7T0W; 7T0Z; 8DD2; 8DD3; 8SGO; 8SI9; 8SID; 8VQY; 8VRN; 9CRS; 9CRV; 9CSB; 9CT0; 9CTJ; 9CTP; 9CTV; 9CX7; 9CXA; 9CXB; 9CXC; 9CXD; 9DRX; 9EQG; 9H9E,GABRA1,GABRA1,HGNC:4075,Humans,DB00186; DB00231; DB00334; DB00349; DB00404; DB00475; DB00546; DB00555; DB00628; DB00683; DB00690; DB00801; DB00829; DB00842; DB00897; DB00909; DB01068; DB01215; DB01489; DB01511; DB01544; DB01545; DB01553; DB01558; DB01559; DB01587; DB01588; DB01589; DB01594; DB01595; DB06579; DB09017; DB09166; DB12404; DB12537; DB13335; DB13437; DB13643; DB13837; DB13872; DB13983; DB14028; DB14672; DB14715; DB14719; DB15489
381,Gamma-aminobutyric acid receptor subunit alpha-2,GABRA2,386422.0,S62907,P47869,GBRA2_HUMAN,9CRV; 9CSB; 9CT0; 9CTJ; 9CTV; 9CX7; 9CXB; 9CXC,GABRA2,GABRA2,HGNC:4076,Humans,DB00186; DB00231; DB00334; DB00349; DB00404; DB00475; DB00546; DB00555; DB00628; DB00683; DB00690; DB00801; DB00829; DB00842; DB00897; DB00909; DB01068; DB01215; DB01489; DB01511; DB01544; DB01545; DB01553; DB01558; DB01559; DB01587; DB01588; DB01589; DB01594; DB01595; DB06579; DB09017; DB09166; DB12404; DB12537; DB13335; DB13437; DB13643; DB13837; DB13872; DB13983; DB14028; DB14672; DB14715; DB14719; DB15489
523,Gamma-aminobutyric acid receptor subunit alpha-3,GABRA3,386424.0,S62908,P34903,GBRA3_HUMAN,9CTP,GABRA3,GABRA3,HGNC:4077,Humans,DB00186; DB00231; DB00334; DB00349; DB00404; DB00475; DB00546; DB00555; DB00628; DB00683; DB00690; DB00801; DB00829; DB00842; DB00897; DB00909; DB01068; DB01215; DB01489; DB01511; DB01544; DB01545; DB01553; DB01558; DB01559; DB01587; DB01588; DB01589; DB01594; DB01595; DB06579; DB09017; DB09166; DB12404; DB12537; DB13335; DB13437; DB13643; DB13837; DB13872; DB13983; DB14028; DB14672; DB14715; DB14719; DB15489
471,Gamma-aminobutyric acid receptor subunit alpha-5,GABRA5,182916.0,L08485,P31644,GBRA5_HUMAN,5O8F; 5OJM; 6A96; 8BEJ; 8BGI; 8BHA; 8BHB; 8BHG; 8BHI; 8BHK; 8BHM; 8BHO; 8BHQ; 8BHR; 8BHS,GABRA5,GABRA5,HGNC:4079,Humans,DB00186; DB00231; DB00334; DB00349; DB00404; DB00475; DB00546; DB00555; DB00628; DB00683; DB00690; DB00801; DB00829; DB00842; DB00897; DB00909; DB01068; DB01215; DB01489; DB01511; DB01544; DB01545; DB01553; DB01558; DB01559; DB01587; DB01588; DB01589; DB01594; DB01595; DB06579; DB09017; DB09166; DB12404; DB12537; DB13335; DB13437; DB13643; DB13837; DB13872; DB13983; DB14028; DB14672; DB14715; DB14719; DB15489
3592,Gamma-aminobutyric acid receptor subunit gamma-2,GABRG2,31637.0,X15376,P18507,GBRG2_HUMAN,6D6T; 6D6U; 6HUG; 6HUJ; 6HUK; 6HUO; 6HUP; 6I53; 6X3S; 6X3T; 6X3U; 6X3V; 6X3W; 6X3X; 6X3Z; 6X40; 7QNB; 7QNE; 7T0W; 7T0Z; 8DD2; 8DD3; 8SGO; 8SI9; 8SID; 8VQY; 8VRN; 9CRS; 9CRV; 9CSB; 9CT0; 9CTJ; 9CTP; 9CTV; 9CX7; 9CXA; 9CXB; 9CXC; 9CXD; 9DRX; 9EQG,GABRG2,,HGNC:4087,Humans,DB00186; DB00231; DB00334; DB00349; DB00404; DB00475; DB00546; DB00555; DB00628; DB00683; DB00690; DB00801; DB00829; DB00842; DB00897; DB00909; DB01068; DB01215; DB01489; DB01511; DB01544; DB01545; DB01553; DB01558; DB01559; DB01587; DB01588; DB01589; DB01594; DB01595; DB06579; DB09017; DB09166; DB12404; DB12537; DB13335; DB13437; DB13643; DB13837; DB13872; DB13983; DB14028; DB14672; DB14715; DB14719; DB15489
4796,Transferrin receptor protein 1,TFRC,,,P02786,TFR1_HUMAN,1CX8; 1DE4; 1SUV; 2NSU; 3KAS; 3S9L; 3S9M; 3S9N; 6D03; 6D04; 6D05; 6GSR; 6H5I; 6OKD; 6W3H; 6WRV; 6WRW; 6WRX; 6Y76; 7ZQS; 8P0Z,TFRC,,HGNC:11763,Humans,DB01592; DB13949; DB14488; DB14489; DB14490; DB14491; DB14501; DB14520
8911,Proteinase-activated receptor 4,F2RL3,,,Q96RI0,PAR4_HUMAN,2ZPK; 3QDZ,F2RL3,,HGNC:3540,Humans,DB11300
8934,Calcitonin gene-related peptide type 1 receptor,CALCRL,,,Q16602,CALRL_HUMAN,3AQF; 3N7P; 3N7R; 3N7S; 4RWF; 4RWG; 5V6Y; 6D1U; 6E3Y; 6UMG; 6UUN; 6UUS; 6UVA; 6V2E; 6ZHO; 6ZIS; 7KNT; 7KNU; 7P0F; 7P0I; 8AX5; 8AX6; 8AX7,CALCRL,,HGNC:16709,Humans,DB04869; DB12228; DB12424; DB12457; DB14039; DB14041; DB14042; DB15328; DB15688; DB16098
9162,G-protein coupled receptor 12,GPR12,,,P47775,GPR12_HUMAN,7Y3G,GPR12,,HGNC:4466,Humans,DB09061; DB14009; DB14011
9167,Transient receptor potential cation channel subfamily V member 2,TRPV2,,,Q9Y5S1,TRPV2_HUMAN,2F37,TRPV2,,HGNC:18082,Humans,DB09061; DB11755; DB14009; DB14011; DB14050
9168,Transient receptor potential cation channel subfamily V member 4,TRPV4,,,Q9HBA0,TRPV4_HUMAN,4DX1; 4DX2; 7AA5; 8FC7; 8FC8; 8FC9; 8FCA; 8FCB; 8JU5; 8JU6; 8JVI; 8JVJ; 8T1B; 8T1C; 8T1D; 8T1E; 8T1F,TRPV4,,HGNC:18083,Humans,DB00265; DB04272; DB09061; DB11148; DB14009; DB14011; DB17045
9282,Bone morphogenetic protein receptor type-1A,BMPR1A,,,P36894,BMR1A_HUMAN,1ES7; 1REW; 2GOO; 2H62; 2H64; 2K3G; 2QJ9; 2QJA; 2QJB; 3NH7; 3QB4,BMPR1A,,HGNC:1076,Humans,DB11639
9283,Somatostatin receptor type 4,SSTR4,,,P31391,SSR4_HUMAN,7XMS; 7XMT,SSTR4,,HGNC:11333,Humans,DB09099; DB13985
9292,Bone morphogenetic protein receptor type-2,BMPR2,,,Q13873,BMPR2_HUMAN,2HLQ; 3G2F; 6UNP; 7PPA; 7PPB; 7PPC; 7U5O,BMPR2,,HGNC:1078,Humans,DB11639; DB12010
9301,Macrophage mannose receptor 1,MRC1,,,P22897,MRC1_HUMAN,1EGG; 1EGI; 5XTS; 5XTW; 6INN; 6INO; 6INU; 6INV; 6IOE; 7JUB; 7JUC; 7JUD; 7JUE; 7JUF; 7JUG; 7JUH; 7L61; 7L62; 7L63; 7L64; 7L65; 7L66; 7L67; 7L68,MRC1,,HGNC:7228,Humans,DB09266
20,D(1A) dopamine receptor,DRD1,30397.0,X55760,P21728,DRD1_HUMAN,7CKW; 7CKX; 7CKY; 7CKZ; 7CRH; 7F0T; 7F1O; 7F1Z; 7F23; 7F24; 7JOZ; 7JV5; 7JVP; 7JVQ; 7LJC; 7LJD; 7X2C; 7X2D; 7X2F; 8IRR; 8JXR; 8JXS,DRD1,DRD1,HGNC:3020,Humans,DB01049; DB08804; DB11275; DB13345
145,D(1B) dopamine receptor,DRD5,32049.0,X58454,P21918,DRD5_HUMAN,8IRV,DRD5,DRD5,HGNC:3026,Humans,DB01049; DB08804; DB11275; DB13345
756,D(2) dopamine receptor,DRD2,181432.0,M30625,P14416,DRD2_HUMAN,5AER; 6CM4; 6LUQ; 6VMS; 7DFP; 7JVR; 8IRS; 8TZQ; 8U02,DRD2,DRD2,HGNC:3023,Humans,DB01049; DB08804; DB11275; DB13345
581,D(3) dopamine receptor,DRD3,927342.0,U32499,P35462,DRD3_HUMAN,3PBL; 7CMU; 7CMV; 8IRT; 9F33; 9F34,DRD3,DRD3,HGNC:3024,Humans,DB01049; DB08804; DB11275; DB13345
