ID,Name,Gene Name,GenBank Protein ID,GenBank Gene ID,UniProt ID,Uniprot Title,PDB ID,GeneCard ID,GenAtlas ID,HGNC ID,Species,Drug IDs
9761,Cathepsin L-like proteinase,Cat-1,,,Q24940,CATLL_FASHE,2O6X,,,,Fasciola hepatica,DB12245
9755,Cathepsin L1,,,,Q09093,CATL1_FASHE,,,,,Fasciola hepatica,DB12245
9758,Cathepsin L2,,,,P80342,CATL2_FASHE,,,,,Fasciola hepatica,DB12245
9764,Enolase,ENO,,,Q27655,ENO_FASHE,,,,,Fasciola hepatica,DB12245
9767,glutathione transferase,,,,K7YNB3,K7YNB3_FASHE,,,,,Fasciola hepatica,DB12245
9770,NADH-ubiquinone oxidoreductase chain 3,ND3,,,Q34522,NU3M_FASHE,,,,,Fasciola hepatica,DB12245
1131,ATP-sensitive inward rectifier potassium channel 12,KCNJ12,567019,L36069,Q14500,KCJ12_HUMAN,,KCNJ12,KCNJ12,HGNC:6258,Humans,DB00243; DB01110; DB04855
4842,ATP-sensitive inward rectifier potassium channel 14,KCNJ14,,,Q9UNX9,KCJ14_HUMAN,,KCNJ14,,HGNC:6260,Humans,DB00243; DB01110; DB04855
9677,Inward rectifier potassium channel 2,KCNJ2,,,P63252,KCNJ2_HUMAN,6SPZ; 7ZDZ; 8QQL,KCNJ2,,HGNC:6263,Humans,DB00243; DB01110; DB04855
5112,Inward rectifier potassium channel 4,KCNJ4,,,P48050,KCNJ4_HUMAN,3GJ9,KCNJ4,,HGNC:6265,Humans,DB00243; DB01110; DB04855
9551,Aquaporin-3,AQP3,,,Q92482,AQP3_HUMAN,,AQP3,,HGNC:636,Humans,DB09020; DB11365
9557,Sclerostin,SOST,,,Q9BQB4,SOST_HUMAN,2K8P; 3SOV; 6L6R,SOST,,HGNC:13771,Humans,DB11866
923,Mitogen-activated protein kinase 1,MAPK1,182191,M84489,P28482,MK01_HUMAN,1PME; 1TVO; 1WZY; 2OJG; 2OJI; 2OJJ; 2Y9Q; 3D42; 3D44; 3I5Z; 3I60; 3SA0; 3TEI; 3W55; 4FMQ; 4FUX; 4FUY; 4FV0; 4FV1; 4FV2; 4FV3; 4FV4; 4FV5; 4FV6; 4FV7; 4FV8; 4FV9; 4G6N; 4G6O; 4H3P; 4H3Q; 4IZ5; 4IZ7; 4IZA; 4N0S; 4NIF; 4O6E; 4QP1; 4QP2; 4QP3; 4QP4; 4QP6; 4QP7; 4QP8; 4QP9; 4QPA; 4QTA; 4QTE; 4XJ0; 4ZXT; 4ZZM; 4ZZN; 4ZZO; 5AX3; 5BUE; 5BUI; 5BUJ; 5BVD; 5BVE; 5BVF; 5K4I; 5LCJ; 5LCK; 5NGU; 5NHF; 5NHH; 5NHJ; 5NHL; 5NHO; 5NHP; 5NHV; 5V60; 5V61; 5V62; 5WP1; 6D5Y; 6DMG; 6G54; 6G8X; 6G91; 6G92; 6G93; 6G97; 6G9A; 6G9D; 6G9H; 6G9J; 6G9K; 6G9M; 6G9N; 6GDM; 6GDQ; 6GE0; 6GJB; 6GJD; 6NBS; 6OPG; 6OPH; 6OPI; 6Q7K; 6Q7S; 6Q7T; 6QA1; 6QA3; 6QA4; 6QAG; 6QAH; 6QAL; 6QAQ; 6QAW; 6RQ4; 6SLG; 7AUV; 7E73; 7E75; 7NQQ; 7NQW; 7NR3; 7NR5; 7NR8; 7NR9; 7OPM; 7W5O; 7X4U; 7XC1; 8AO2; 8AO3; 8AO4; 8AO5; 8AO6; 8AO7; 8AO8; 8AO9; 8AOA; 8AOB; 8AOC; 8AOD; 8AOE; 8AOF; 8AOG; 8AOH; 8AOI; 8AOJ; 8PSR; 8PST; 8PSW; 8PSY; 8PT0; 8PT1; 8PT3; 8PT5; 8PVU; 8R5F; 8U8J; 8U8K; 8ZJV,MAPK1,MAPK1,HGNC:6871,Humans,DB02587
9429,Mitogen-activated protein kinase 15,MAPK15,,,Q8TD08,MK15_HUMAN,,MAPK15,,HGNC:24667,Humans,DB02587
1062,Mitogen-activated protein kinase 3,MAPK3,31221,X60188,P27361,MK03_HUMAN,2ZOQ; 4QTB; 6GES,MAPK3,MAPK3,HGNC:6877,Humans,DB02587
9430,Mitogen-activated protein kinase 4,MAPK4,,,P31152,MK04_HUMAN,,MAPK4,,HGNC:6878,Humans,DB02587
9722,Mitogen-activated protein kinase 6,MAPK6,,,Q16659,MK06_HUMAN,6YKY; 6YLC; 6YLL; 7AQB,MAPK6,,HGNC:6879,Humans,DB02587
9431,Mitogen-activated protein kinase 7,MAPK7,,,Q13164,MK07_HUMAN,2Q8Y; 4B99; 4IC7; 4IC8; 4ZSG; 4ZSJ; 4ZSL; 5BYY; 5BYZ; 5O7I; 6HKM; 6HKN; 7PUS,MAPK7,,HGNC:6880,Humans,DB02587
538,Fibrinogen alpha chain,FGA,13591824,AF361104,P02671,FIBA_HUMAN,1BBR; 1DM4; 1FPH; 1FZA; 1FZB; 1FZC; 1FZD; 1FZE; 1FZF; 1FZG; 1LT9; 1LTJ; 1N86; 1N8E; 1RE3; 1RE4; 1RF0; 1RF1; 1YCP; 2A45; 2FFD; 2H43; 2HLO; 2HOD; 2HPC; 2OYH; 2OYI; 2Q9I; 2XNX; 2XNY; 2Z4E; 3AT0; 3BVH; 3E1I; 3GHG; 3H32; 3HUS; 4F27; 5CFA,FGA,FGA,HGNC:3661,Humans,DB00364
2091,Fibrinogen beta chain,FGB,182430,J00129,P02675,FIBB_HUMAN,1FZA; 1FZB; 1FZC; 1FZE; 1FZF; 1FZG; 1LT9; 1LTJ; 1N86; 1N8E; 1RE3; 1RE4; 1RF0; 1RF1; 2A45; 2FFD; 2H43; 2HLO; 2HOD; 2HPC; 2OYH; 2OYI; 2Q9I; 2XNX; 2XNY; 2Z4E; 3BVH; 3E1I; 3GHG; 3H32; 3HUS; 6ATZ; 6BIJ; 6BIL; 6V0Y; 6V13; 6V15; 6V18; 6V19; 6V1A,FGB,FGB,HGNC:3662,Humans,DB00364
2092,Fibrinogen gamma chain,FGG,182439,M10014,P02679,FIBG_HUMAN,1DUG; 1FIB; 1FIC; 1FID; 1FZA; 1FZB; 1FZC; 1FZE; 1FZF; 1FZG; 1LT9; 1LTJ; 1N86; 1N8E; 1RE3; 1RE4; 1RF0; 1RF1; 2A45; 2FFD; 2FIB; 2H43; 2HLO; 2HOD; 2HPC; 2HWL; 2OYH; 2OYI; 2Q9I; 2VDO; 2VDP; 2VDQ; 2VDR; 2VR3; 2XNX; 2XNY; 2Y7L; 2Z4E; 3BVH; 3E1I; 3FIB; 3GHG; 3H32; 3HUS; 4B60,FGG,FGG,HGNC:3694,Humans,DB00364
9583,Reverse transcriptase,rt,,,Q3MS49,Q3MS49_HBV,,,,,HBV,DB00442; DB09299; DB14126
9586,DNA polymerase,,,,I6TLU5,I6TLU5_HHV21,,,,,Human herpesvirus 2 (strain 186),DB09299; DB14126
9589,Endothelial PAS domain-containing protein 1,EPAS1,,,Q99814,EPAS1_HUMAN,1P97; 2A24; 3F1N; 3F1O; 3F1P; 3H7W; 3H82; 4GHI; 4GS9; 4PKY; 4XT2; 5KIZ; 5TBM; 5UFP; 6BVB; 6CZW; 6D09; 6D0B; 6D0C; 6I7Q; 6I7R; 6X21; 6X28; 6X2H; 6X37; 6X3D; 7Q5V; 7Q5X; 7UJV; 8CK3; 8CK4; 8CK8; 8Q5S; 8Q64; 8Q6D; 8Q6E; 8RUT; 8RUV; 8RUZ; 8RV1,EPAS1,,HGNC:3374,Humans,DB12255; DB15463; DB16055
9598,B-cell antigen receptor complex-associated protein beta chain,CD79B,,,P40259,CD79B_HUMAN,3KG5; 7WSO; 7WSP; 7XQ8; 7XT6,CD79B,,HGNC:1699,Humans,DB12240
9601,Beta-lactamase Ohio-1,,,,P18251,BLA1_ENTCL,,,,,Enterobacter cloacae,DB01606
9604,Melanocortin receptor 4,MC4R,,,P32245,MC4R_HUMAN,6W25; 7AUE; 7F53; 7F54; 7F55; 7F58; 7PIU; 7PIV; 8QJ2; 8WKY; 8WKZ,MC4R,,HGNC:6932,Humans,DB04931; DB06800; DB11653; DB11700; DB12056
9607,Melanocortin receptor 3,MC3R,,,P41968,MC3R_HUMAN,8IOC; 8KIG,MC3R,,HGNC:6931,Humans,DB11653
9610,Melanocortin receptor 5,MC5R,,,P33032,MC5R_HUMAN,8INR; 8IOD,MC5R,,HGNC:6933,Humans,DB11653
9631,"Phosphoenolpyruvate carboxykinase [GTP], mitochondrial",PCK2,,,Q16822,PCKGM_HUMAN,,PCK2,,HGNC:8725,Humans,DB06757
906,"Phosphoenolpyruvate carboxykinase, cytosolic [GTP]",PCK1,189945,L05144,P35558,PCKGC_HUMAN,1KHB; 1KHE; 1KHF; 1KHG; 1M51; 1NHX; 2GMV,PCK1,PCK1,HGNC:8724,Humans,DB06757
2231,Adenylosuccinate synthetase isozyme 1,ADSS1,21303413,AY037159,Q8N142,PURA1_HUMAN,,ADSS1,ADSSL1,HGNC:20093,Humans,DB00128
2228,Adenylosuccinate synthetase isozyme 2,ADSS2,415849,X66503,P30520,PURA2_HUMAN,2V40,ADSS2,ADSS,HGNC:292,Humans,DB00128
9643,Exportin-1,XPO1,,,O14980,XPO1_HUMAN,1W9C; 2L1L; 3GB8; 4BSM; 4BSN; 5DIS; 6TVO; 7B51; 9B62,XPO1,,HGNC:12825,Humans,DB11942; DB16153; DB21067
9650,Phosphodiesterase isozyme 4,PDE4,,,Q86V67,Q86V67_HUMAN,,,,,Humans,DB05676
9677,Inward rectifier potassium channel 2,KCNJ2,,,P63252,KCNJ2_HUMAN,6SPZ; 7ZDZ; 8QQL,KCNJ2,,HGNC:6263,Humans,DB01136
9683,Nucleoid-associated protein Lsr2,lsr2,,,P9WIP7,LSR2_MYCTU,2KNG; 4E1P; 4E1R,,,,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),DB05154
9686,Uncharacterized MFS-type transporter EfpA,efpA,,,P9WJY5,EFPA_MYCTU,,,,,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),DB05154
9698,Large ribosomal subunit protein uL22,rplV,,,P61182,RL22_STRPN,,,,,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),DB12825
9743,16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA,tlyA,,,P9WJ63,TLYA_MYCTU,5KS2; 5KYG,,,,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),DB00314; DB06827
9773,Polymerase acidic protein,PA,,,P03433,PA_I34A1,2ZNL; 4YYL; 4ZHZ; 4ZI0; 4ZQQ; 5FDD; 5FDG; 5I13; 5JHT; 5JHV,,,,Influenza A virus (strain A/Puerto Rico/8/1934 H1N1),DB13997
9779,Pepsin A-5,PGA5,,,P0DJD9,PEPA5_HUMAN,,PGA5,,HGNC:8887,Humans,DB00364
141,Sodium channel protein type 1 subunit alpha,SCN1A,12642270,AF225985,P35498,SCN1A_HUMAN,7DTD,SCN1A,SCN1A,HGNC:10585,Humans,DB00273; DB00555; DB00564; DB01069; DB01161; DB06119; DB09009; DB09085; DB09088; DB09119; DB09342; DB09345; DB11186; DB13746
177,Sodium channel protein type 10 subunit alpha,SCN10A,4838145,AF117907,Q9Y5Y9,SCNAA_HUMAN,7WE4; 7WEL; 7WFR; 7WFW; 9DBK; 9DBL; 9DBM; 9DBN,SCN10A,SCN10A,HGNC:10582,Humans,DB00273; DB00555; DB00564; DB01069; DB01161; DB06119; DB09009; DB09085; DB09088; DB09119; DB09342; DB09345; DB11186; DB13746
192,Sodium channel protein type 11 subunit alpha,SCN11A,6572950,AF188679,Q9UI33,SCNBA_HUMAN,,SCN11A,SCN11A,HGNC:10583,Humans,DB00273; DB00555; DB00564; DB01069; DB01161; DB06119; DB09009; DB09085; DB09088; DB09119; DB09342; DB09345; DB11186; DB13746
2081,Sodium channel protein type 2 subunit alpha,SCN2A,457879,M94055,Q99250,SCN2A_HUMAN,2KAV; 4JPZ; 4RLY; 6BUT; 6J8E,SCN2A,SCN2A,HGNC:10588,Humans,DB00273; DB00555; DB00564; DB01069; DB01161; DB06119; DB09009; DB09085; DB09088; DB09119; DB09342; DB09345; DB11186; DB13746
2082,Sodium channel protein type 3 subunit alpha,SCN3A,7414320,AJ251507,Q9NY46,SCN3A_HUMAN,7W77; 7W7F,SCN3A,SCN3A,HGNC:10590,Humans,DB00273; DB00555; DB00564; DB01069; DB01161; DB06119; DB09009; DB09085; DB09088; DB09119; DB09342; DB09345; DB11186; DB13746
2083,Sodium channel protein type 4 subunit alpha,SCN4A,338213,M81758,P35499,SCN4A_HUMAN,6AGF; 6MBA; 6MC9,SCN4A,SCN4A,HGNC:10591,Humans,DB00273; DB00555; DB00564; DB01069; DB01161; DB06119; DB09009; DB09085; DB09088; DB09119; DB09342; DB09345; DB11186; DB13746
197,Sodium channel protein type 5 subunit alpha,SCN5A,184039,M77235,Q14524,SCN5A_HUMAN,2KBI; 2L53; 4DCK; 4DJC; 4JQ0; 4OVN; 5DBR; 6LQA; 6MUD; 7DTC; 7L83; 8VYJ; 8VYK,SCN5A,SCN5A,HGNC:10593,Humans,DB00273; DB00555; DB00564; DB01069; DB01161; DB06119; DB09009; DB09085; DB09088; DB09119; DB09342; DB09345; DB11186; DB13746
4833,Sodium channel protein type 7 subunit alpha,SCN7A,,,Q01118,SCN7A_HUMAN,7TJ8; 7TJ9,SCN7A,,HGNC:10594,Humans,DB00273; DB00555; DB00564; DB01069; DB01161; DB06119; DB09009; DB09085; DB09088; DB09119; DB09342; DB09345; DB11186; DB13746
2084,Sodium channel protein type 8 subunit alpha,SCN8A,4321647,AF050736,Q9UQD0,SCN8A_HUMAN,8FHD; 8GZ1; 8GZ2,SCN8A,SCN8A,HGNC:10596,Humans,DB00273; DB00555; DB00564; DB01069; DB01161; DB06119; DB09009; DB09085; DB09088; DB09119; DB09342; DB09345; DB11186; DB13746
1143,Sodium channel protein type 9 subunit alpha,SCN9A,758110,X82835,Q15858,SCN9A_HUMAN,5EK0; 6J8G; 6J8H; 6J8I; 6J8J; 6N4Q; 6N4R; 6NT3; 6NT4; 6VXO; 6W6O; 7K48; 7W9K; 7W9L; 7W9M; 7W9P; 7W9T; 7XM9; 7XMF; 7XMG; 7XVE; 7XVF; 8F0P; 8F0Q; 8F0R; 8F0S; 8G1A; 8I5B; 8I5G; 8I5X; 8I5Y; 8J4F; 8S9B; 8S9C; 8THG; 8THH; 8XMM; 8XMN; 8XMO; 8YHZ,SCN9A,SCN9A,HGNC:10597,Humans,DB00273; DB00555; DB00564; DB01069; DB01161; DB06119; DB09009; DB09085; DB09088; DB09119; DB09342; DB09345; DB11186; DB13746
430,Voltage-dependent L-type calcium channel subunit alpha-1C,CACNA1C,,M92270,Q13936,CAC1C_HUMAN,1T0J; 2BE6; 2F3Y; 2F3Z; 2LQC; 3G43; 3OXQ; 5V2P; 5V2Q; 6C0A; 6DAD; 6DAE; 6DAF; 6U39; 6U3A; 6U3B; 6U3D; 7L8V; 8EOG; 8EOI; 8FD7; 8FHS; 8HLP; 8HMA; 8HMB; 8UKO; 8UKP; 8WE6; 8WE7; 8WE8; 8WE9; 8WEA,CACNA1C,CACNA1C,HGNC:1390,Humans,DB00243; DB00273; DB01110; DB01118; DB06712; DB09235; DB13961
2359,Voltage-dependent L-type calcium channel subunit alpha-1D,CACNA1D,179764,M76558,Q01668,CAC1D_HUMAN,3LV3; 7UHF; 7UHG; 8E59; 8E5A; 8E5B,CACNA1D,CACNA1D,HGNC:1391,Humans,DB00243; DB00273; DB01110; DB01118; DB06712; DB09235; DB13961
2357,Voltage-dependent L-type calcium channel subunit alpha-1F,CACNA1F,3183953,AJ006216,O60840,CAC1F_HUMAN,,CACNA1F,CACNA1F,HGNC:1393,Humans,DB00243; DB00273; DB01110; DB01118; DB06712; DB09235; DB13961
2355,Voltage-dependent L-type calcium channel subunit alpha-1S,CACNA1S,1698403,U30707,Q13698,CAC1S_HUMAN,2VAY; 6B27,CACNA1S,CACNA1S,HGNC:1397,Humans,DB00243; DB00273; DB01110; DB01118; DB06712; DB09235; DB13961
303,Voltage-dependent L-type calcium channel subunit beta-1,CACNB1,179806,M92303,Q02641,CACB1_HUMAN,7VFS; 7VFU; 7VFV; 7VFW; 7XLQ; 7YG5,CACNB1,CACNB1,HGNC:1401,Humans,DB00243; DB00273; DB01110; DB01118; DB06712; DB09235; DB13961
2354,Voltage-dependent L-type calcium channel subunit beta-2,CACNB2,300417,S60415,Q08289,CACB2_HUMAN,8HLP; 8HMA; 8HMB,CACNB2,CACNB2,HGNC:1402,Humans,DB00243; DB00273; DB01110; DB01118; DB06712; DB09235; DB13961
2358,Voltage-dependent L-type calcium channel subunit beta-3,CACNB3,435135,X76555,P54284,CACB3_HUMAN,7MIX; 7MIY; 7UHF; 7UHG; 8E59; 8E5A; 8E5B; 8EPL; 8FHS; 8WE6; 8WE7; 8WE8; 8WE9; 8X90; 8X91; 8X93,CACNB3,CACNB3,HGNC:1403,Humans,DB00243; DB00273; DB01110; DB01118; DB06712; DB09235; DB13961
2356,Voltage-dependent L-type calcium channel subunit beta-4,CACNB4,2058727,U95020,O00305,CACB4_HUMAN,2D46,CACNB4,CACNB4,HGNC:1404,Humans,DB00243; DB00273; DB01110; DB01118; DB06712; DB09235; DB13961
9782,Importin subunit alpha,,,,Q8IAW0,Q8IAW0_PLAF7,,,,,Plasmodium falciparum (isolate 3D7),DB11638
9788,ribose-phosphate diphosphokinase,,,,Q8IE67,Q8IE67_PLAF7,,,,,Plasmodium falciparum (isolate 3D7),DB11638
9797,Matrix metalloproteinase-25,MMP25,,,Q9NPA2,MMP25_HUMAN,,MMP25,,HGNC:14246,Humans,DB00786; DB01039; DB13873
9800,60 kDa lysophospholipase,ASPG,,,Q86U10,LPP60_HUMAN,,ASPG,,HGNC:20123,Humans,DB00721
9803,Probable fatty acid synthase Fas (Fatty acid synthetase),fas,,,P95029,P95029_MYCTU,,,,,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),DB00339; DB05154
9818,Beta-lactamase,MIR-1,,,Q9X757,Q9X757_KLEPN,,,,,Klebsiella pneumoniae,DB12107
9821,Beta-lactamase SHV,blaSHV,,,A0A068JFB7,A0A068JFB7_ECOLX,,,,,Escherichia coli,DB12107
9824,Beta-lactamase,KPC-2,,,Q93LQ9,Q93LQ9_KLEPN,,,,,Klebsiella pneumoniae,DB12107; DB12377
9827,Transient receptor potential cation channel subfamily M member 4,TRPM4,,,Q8TD43,TRPM4_HUMAN,5WP6; 6BQR; 6BQV; 6BWI; 8RCR; 8RCU; 8RD9; 9B8W; 9B8X; 9B8Y; 9B8Z; 9B90; 9B91; 9B92; 9B93; 9B94,TRPM4,,HGNC:17993,Humans,DB01016; DB16833
9839,Glycoprotein,G,,,P08667,GLYCO_RABVP,,,,,Rabies virus (strain Pasteur vaccins / PV),DB11603
9836,Large structural protein,L,,,P11213,L_RABVP,,,,,Rabies virus (strain Pasteur vaccins / PV),DB11603
9842,Matrix protein,M,,,P08671,MATRX_RABVP,,,,,Rabies virus (strain Pasteur vaccins / PV),DB11603
9833,Nucleoprotein,N,,,P06025,NCAP_RABVP,,,,,Rabies virus (strain Pasteur vaccins / PV),DB11603
9830,Phosphoprotein,P,,,P06747,PHOSP_RABVP,3OA1,,,,Rabies virus (strain Pasteur vaccins / PV),DB11603
9845,Sodium/hydrogen exchanger 3,SLC9A3,,,P48764,SL9A3_HUMAN,7X2U,SLC9A3,,HGNC:11073,Humans,DB06468; DB11761; DB20221
9848,NAD-dependent protein deacetylase sirtuin-2,SIRT2,,,Q8IXJ6,SIR2_HUMAN,1J8F; 3ZGO; 3ZGV; 4L3O; 4R8M; 4RMG; 4RMH; 4RMI; 4RMJ; 4X3O; 4X3P; 4Y6L; 4Y6O; 4Y6Q; 5D7O; 5D7P; 5D7Q; 5DY4; 5DY5; 5FYQ; 5G4C; 5MAR; 5MAT; 5Y0Z; 5Y5N; 5YQL; 5YQM; 5YQN; 5YQO; 6L65; 6L66; 6L71; 6L72; 6NR0; 6QCN; 7BOS; 7BOT; 8OWZ; 8PY3; 8QOO; 8QT0; 8QT1; 8QT2; 8QT3; 8QT4; 8QT8; 8QTU; 8TGP; 8XE7,SIRT2,,HGNC:10886,Humans,DB15493
9866,Sulfotransferase 1C4,SULT1C4,,,O75897,ST1C4_HUMAN,2AD1; 2GWH,SULT1C4,,HGNC:11457,Humans,DB00867
9934,Prohibitin 1,PHB1,,,P35232,PHB1_HUMAN,8RRH,PHB1,,HGNC:8912,Humans,DB15495; DB15496
9937,C-C chemokine receptor type 4,CCR4,,,P51679,CCR4_HUMAN,,CCR4,,HGNC:1605,Humans,DB12498; DB15570
1287,"3',5'-cyclic-AMP phosphodiesterase 4D",PDE4D,347130,L20970,Q08499,PDE4D_HUMAN,1E9K; 1MKD; 1OYN; 1PTW; 1Q9M; 1TB7; 1TBB; 1XOM; 1XON; 1XOQ; 1XOR; 1Y2B; 1Y2C; 1Y2D; 1Y2E; 1Y2K; 1ZKN; 2FM0; 2FM5; 2PW3; 2QYN; 3G4G; 3G4I; 3G4K; 3G4L; 3G58; 3IAD; 3IAK; 3K4S; 3SL3; 3SL4; 3SL5; 3SL6; 3SL8; 3V9B; 4OGB; 4W1O; 4WCU; 5K1I; 5K32; 5LBO; 5TKB; 5WH5; 5WH6; 5WQA; 6AKR; 6BOJ; 6F6U; 6F8R; 6F8T; 6F8U; 6F8V; 6F8W; 6F8X; 6FDC; 6FDI; 6FE7; 6FEB; 6FET; 6FT0; 6FTA; 6FTW; 6FW3; 6HWO; 6IAG; 6IBF; 6IM6; 6IMB; 6IMD; 6IMI; 6IMO; 6IMR; 6IMT; 6IND; 6INK; 6INM; 6KJZ; 6KK0; 6LRM; 6NJH; 6NJI; 6NJJ; 6RCW; 6ZBA; 7A8Q; 7A9V; 7AAG; 7AB9; 7ABD; 7ABE; 7ABJ; 7AY6; 7B9H; 7CBJ; 7CBQ; 7F2K; 7F2L; 7F2M; 7W4X; 7W4Y; 7XAA; 7XAB; 7XBB; 7YQF; 7YSX; 8K4C; 8K4H; 8W4Q; 8W4R; 8WDN; 8WDO; 8XXS; 8YLC; 8ZQ1; 8ZQ2; 8ZQU; 8ZQW,PDE4D,PDE4D,HGNC:8783,Humans,DB00201; DB01113
1223,"cGMP-inhibited 3',5'-cyclic phosphodiesterase 3B",PDE3B,1145302,U38178,Q13370,PDE3B_HUMAN,1SO2; 1SOJ; 8SYC,PDE3B,PDE3B,HGNC:8779,Humans,DB00201; DB01113
182,"cGMP-specific 3',5'-cyclic phosphodiesterase",PDE5A,3420185,AF043731,O76074,PDE5A_HUMAN,1RKP; 1T9R; 1T9S; 1TBF; 1UDT; 1UDU; 1UHO; 1XOZ; 1XP0; 2CHM; 2H40; 2H42; 2H44; 2XSS; 3B2R; 3BJC; 3HC8; 3HDZ; 3JWQ; 3JWR; 3LFV; 3MF0; 3SHY; 3SHZ; 3SIE; 3TGE; 3TGG; 4G2W; 4G2Y; 4I9Z; 4IA0; 4MD6; 4OEW; 4OEX; 5JO3; 5ZZ2; 6ACB; 6IWI; 6L6E; 6VBI; 7FAQ; 7FAR; 8W4S; 8W4T; 8WKF; 8WKG; 8XWW,PDE5A,PDE5A,HGNC:8784,Humans,DB00201; DB01113
3323,"Dual specificity calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1B",PDE1B,,U56976,Q01064,PDE1B_HUMAN,1TAZ; 4NPV; 4NPW; 5B25; 5UOY; 5UP0; 5W6E,PDE1B,PDE1B,HGNC:8775,Humans,DB00201; DB01113
346,"Glutamate receptor ionotropic, kainate 1",GRIK1,455448,L19058,P39086,GRIK1_HUMAN,2ZNS; 2ZNT; 2ZNU; 3FUZ; 3FV1; 3FV2; 3FVG; 3FVK; 3FVN; 3FVO; 4MF3,GRIK1,GRIK1,HGNC:4579,Humans,DB00273
826,"Glutamate receptor ionotropic, kainate 2",GRIK2,790532,U16126,Q13002,GRIK2_HUMAN,3QXM; 5CMM,GRIK2,GRIK2,HGNC:4580,Humans,DB00273
832,"Glutamate receptor ionotropic, kainate 3",GRIK3,790534,U16127,Q13003,GRIK3_HUMAN,,GRIK3,GRIK3,HGNC:4581,Humans,DB00273
827,"Glutamate receptor ionotropic, kainate 4",GRIK4,544590,S67803,Q16099,GRIK4_HUMAN,,GRIK4,GRIK4,HGNC:4582,Humans,DB00273
828,"Glutamate receptor ionotropic, kainate 5",GRIK5,251840,S40369,Q16478,GRIK5_HUMAN,,GRIK5,GRIK5,HGNC:4583,Humans,DB00273
9951,Dystrophin,DMD,,,P11532,DMD_HUMAN,1DXX; 1EG3; 1EG4; 3UUN; 9D58,DMD,,HGNC:2928,Humans,DB05016; DB13688; DB15593
9960,Nectin-4,NECTIN4,,,Q96NY8,NECT4_HUMAN,4FRW; 4GJT; 4JJH,NECTIN4,,HGNC:19688,Humans,DB13007
687,Thyroid hormone receptor alpha,THRA,825639,X55074,P10827,THA_HUMAN,1NAV; 2H77; 2H79; 3HZF; 3ILZ; 3JZB; 4LNW; 4LNX; 7QDT; 8RQO,THRA,THRA,HGNC:11796,Humans and other mammals,DB01118
315,Thyroid hormone receptor beta,THRB,31207,X04707,P10828,THB_HUMAN,1BSX; 1N46; 1NAX; 1NQ0; 1NQ1; 1NQ2; 1NUO; 1Q4X; 1R6G; 1XZX; 1Y0X; 2J4A; 2NLL; 2PIN; 3D57; 3GWS; 3IMY; 3JZC; 4ZO1; 6KKB; 6KKE; 6KNU; 6KNV; 6KNW; 7WLX; 7WMG; 7WMH; 7WMJ; 7WML; 7WMN; 7WMO; 8RQN,THRB,THRB,HGNC:11799,Humans and other mammals,DB01118
9994,Peroxisome proliferator-activated receptor gamma coactivator 1-beta,PPARGC1B,,,Q86YN6,PRGC2_HUMAN,3SP6; 6D0Y,PPARGC1B,,HGNC:30022,Humans,DB01118
9999,P2X purinoceptor 7,P2RX7,,,Q99572,P2RX7_HUMAN,,P2RX7,,HGNC:8537,Humans,DB12113; DB12594; DB15358; DB17024
10011,P2X purinoceptor 3,P2RX3,,,P56373,P2RX3_HUMAN,5SVJ; 5SVK; 5SVL; 5SVM; 5SVP; 5SVQ; 5SVR; 5SVS; 5SVT; 5YVE; 6AH4; 6AH5; 9IK1,P2RX3,,HGNC:8534,Humans,DB15097
10017,P2X purinoceptor 2,P2RX2,,,Q9UBL9,P2RX2_HUMAN,,P2RX2,,HGNC:15459,Humans,DB15097
10023,P2Y purinoceptor 4,P2RY4,,,P51582,P2RY4_HUMAN,,P2RY4,,HGNC:8542,Humans,DB02431; DB04005; DB05390
10008,Lysophosphatidic acid receptor 4,LPAR4,,,Q99677,LPAR4_HUMAN,,LPAR4,,HGNC:4478,,DB01069
10002,Lysophosphatidic acid receptor 6,LPAR6,,,P43657,LPAR6_HUMAN,9ITB; 9ITE,LPAR6,,HGNC:15520,,DB01069
10014,P2X purinoceptor 1,P2RX1,,,P51575,P2RX1_HUMAN,9B73; 9B95; 9C2A; 9C2B; 9C2C,P2RX1,,HGNC:8533,,DB01069
10017,P2X purinoceptor 2,P2RX2,,,Q9UBL9,P2RX2_HUMAN,,P2RX2,,HGNC:15459,,DB01069
10011,P2X purinoceptor 3,P2RX3,,,P56373,P2RX3_HUMAN,5SVJ; 5SVK; 5SVL; 5SVM; 5SVP; 5SVQ; 5SVR; 5SVS; 5SVT; 5YVE; 6AH4; 6AH5; 9IK1,P2RX3,,HGNC:8534,,DB01069
5840,P2X purinoceptor 4,P2RX4,,,Q99571,P2RX4_HUMAN,9BQH; 9BQI; 9C48,P2RX4,,HGNC:8535,,DB01069
10020,P2X purinoceptor 5,P2RX5,,,Q93086,P2RX5_HUMAN,,P2RX5,,HGNC:8536,,DB01069
